Year,Country,Receiver,Reg,Giver,GiverReg,Score
2004,Romania,Romania (R),CE,Monaco,W,0
2004,Poland,Poland (R),CE,Netherlands,W,0
2004,Romania,Romania (R),CE,Netherlands,W,0
2004,Poland,Poland (R),CE,United Kingdom,W,0
2004,Romania,Romania (R),CE,United Kingdom,W,0
2004,Albania,Albania (R),SE,Belgium,W,1
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Belgium,W,0
2004,Croatia,Croatia (R),SE,Belgium,W,0
2004,Macedonia,Macedonia (R),SE,Belgium,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Belgium,W,3
2004,Albania,Albania (R),SE,France,W,1
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,France,W,0
2004,Croatia,Croatia (R),SE,France,W,0
2004,Macedonia,Macedonia (R),SE,France,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,France,W,10
2004,Albania,Albania (R),SE,Ireland,W,2
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Ireland,W,0
2004,Croatia,Croatia (R),SE,Ireland,W,0
2004,Macedonia,Macedonia (R),SE,Ireland,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Ireland,W,3
2004,Albania,Albania (R),SE,Monaco,W,0
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Monaco,W,4
2004,Croatia,Croatia (R),SE,Monaco,W,0
2004,Macedonia,Macedonia (R),SE,Monaco,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Monaco,W,1
2004,Albania,Albania (R),SE,Netherlands,W,1
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Netherlands,W,2
2004,Croatia,Croatia (R),SE,Netherlands,W,0
2004,Macedonia,Macedonia (R),SE,Netherlands,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Netherlands,W,10
2004,Albania,Albania (R),SE,United Kingdom,W,1
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,United Kingdom,W,0
2004,Croatia,Croatia (R),SE,United Kingdom,W,0
2004,Macedonia,Macedonia (R),SE,United Kingdom,W,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,United Kingdom,W,3
2004,Austria,Austria (R),C,Belgium,W,0
2004,Germany,Germany (R),C,Belgium,W,0
2004,Austria,Austria (R),C,France,W,4
2004,Germany,Germany (R),C,France,W,7
2004,Austria,Austria (R),C,Ireland,W,0
2004,Germany,Germany (R),C,Ireland,W,4
2004,Austria,Austria (R),C,Monaco,W,0
2004,Germany,Germany (R),C,Monaco,W,7
2004,Austria,Austria (R),C,Netherlands,W,0
2004,Germany,Germany (R),C,Netherlands,W,3
2004,Austria,Austria (R),C,United Kingdom,W,0
2004,Germany,Germany (R),C,United Kingdom,W,4
2004,Cyprus,Cyprus (R),S,Belgium,W,4
2004,Greece,Greece (R),S,Belgium,W,8
2004,Malta,Malta (R),S,Belgium,W,0
2004,Spain,Spain (R),S,Belgium,W,7
2004,Cyprus,Cyprus (R),S,France,W,5
2004,Greece,Greece (R),S,France,W,6
2004,Malta,Malta (R),S,France,W,0
2004,Spain,Spain (R),S,France,W,8
2004,Cyprus,Cyprus (R),S,Ireland,W,10
2004,Greece,Greece (R),S,Ireland,W,5
2004,Malta,Malta (R),S,Ireland,W,6
2004,Spain,Spain (R),S,Ireland,W,0
2004,Cyprus,Cyprus (R),S,Monaco,W,2
2004,Greece,Greece (R),S,Monaco,W,10
2004,Malta,Malta (R),S,Monaco,W,0
2004,Spain,Spain (R),S,Monaco,W,3
2004,Cyprus,Cyprus (R),S,Netherlands,W,8
2004,Greece,Greece (R),S,Netherlands,W,6
2004,Malta,Malta (R),S,Netherlands,W,0
2004,Spain,Spain (R),S,Netherlands,W,4
2004,Cyprus,Cyprus (R),S,United Kingdom,W,10
2004,Greece,Greece (R),S,United Kingdom,W,12
2004,Malta,Malta (R),S,United Kingdom,W,2
2004,Spain,Spain (R),S,United Kingdom,W,0
2004,France,France (R),W,Belgium,W,10
2004,Ireland,Ireland (R),W,Belgium,W,0
2004,Netherlands,Netherlands (R),W,Belgium,W,6
2004,United Kingdom,United Kingdom (R),W,Belgium,W,0
2004,Belgium,Belgium (R),W,France,W,0
2004,Ireland,Ireland (R),W,France,W,0
2004,Netherlands,Netherlands (R),W,France,W,0
2004,United Kingdom,United Kingdom (R),W,France,W,0
2004,Belgium,Belgium (R),W,Ireland,W,0
2004,France,France (R),W,Ireland,W,0
2004,Netherlands,Netherlands (R),W,Ireland,W,0
2004,United Kingdom,United Kingdom (R),W,Ireland,W,8
2004,Belgium,Belgium (R),W,Monaco,W,0
2004,France,France (R),W,Monaco,W,12
2004,Ireland,Ireland (R),W,Monaco,W,0
2004,Netherlands,Netherlands (R),W,Monaco,W,0
2004,United Kingdom,United Kingdom (R),W,Monaco,W,0
2004,Belgium,Belgium (R),W,Netherlands,W,5
2004,France,France (R),W,Netherlands,W,0
2004,Ireland,Ireland (R),W,Netherlands,W,0
2004,United Kingdom,United Kingdom (R),W,Netherlands,W,0
2004,Belgium,Belgium (R),W,United Kingdom,W,0
2004,France,France (R),W,United Kingdom,W,0
2004,Ireland,Ireland (R),W,United Kingdom,W,7
2004,Netherlands,Netherlands (R),W,United Kingdom,W,0
2004,Iceland,Iceland (R),N,Belgium,W,0
2004,Norway,Norway (R),N,Belgium,W,0
2004,Sweden,Sweden (R),N,Belgium,W,2
2004,Iceland,Iceland (R),N,France,W,0
2004,Norway,Norway (R),N,France,W,0
2004,Sweden,Sweden (R),N,France,W,3
2004,Iceland,Iceland (R),N,Ireland,W,0
2004,Norway,Norway (R),N,Ireland,W,0
2004,Sweden,Sweden (R),N,Ireland,W,12
2004,Iceland,Iceland (R),N,Monaco,W,5
2004,Norway,Norway (R),N,Monaco,W,0
2004,Sweden,Sweden (R),N,Monaco,W,0
2004,Iceland,Iceland (R),N,Netherlands,W,0
2004,Norway,Norway (R),N,Netherlands,W,0
2004,Sweden,Sweden (R),N,Netherlands,W,0
2004,Iceland,Iceland (R),N,United Kingdom,W,0
2004,Norway,Norway (R),N,United Kingdom,W,0
2004,Sweden,Sweden (R),N,United Kingdom,W,8
2004,Russia,Russia (R),A,Denmark,N,0
2004,Turkey,Turkey (R),A,Denmark,N,10
2004,Russia,Russia (R),A,Finland,N,4
2004,Turkey,Turkey (R),A,Finland,N,5
2004,Russia,Russia (R),A,Iceland,N,0
2004,Turkey,Turkey (R),A,Iceland,N,5
2004,Russia,Russia (R),A,Norway,N,0
2004,Turkey,Turkey (R),A,Norway,N,8
2004,Russia,Russia (R),A,Sweden,N,0
2004,Turkey,Turkey (R),A,Sweden,N,5
2004,Ukraine,Ukraine (R),E,Denmark,N,5
2004,Ukraine,Ukraine (R),E,Finland,N,8
2004,Ukraine,Ukraine (R),E,Iceland,N,12
2004,Ukraine,Ukraine (R),E,Norway,N,7
2004,Ukraine,Ukraine (R),E,Sweden,N,10
2004,Poland,Poland (R),CE,Denmark,N,0
2004,Romania,Romania (R),CE,Denmark,N,0
2004,Poland,Poland (R),CE,Finland,N,0
2004,Romania,Romania (R),CE,Finland,N,0
2004,Poland,Poland (R),CE,Iceland,N,3
2004,Romania,Romania (R),CE,Iceland,N,0
2004,Poland,Poland (R),CE,Norway,N,0
2004,Romania,Romania (R),CE,Norway,N,0
2004,Poland,Poland (R),CE,Sweden,N,1
2004,Romania,Romania (R),CE,Sweden,N,0
2004,Albania,Albania (R),SE,Denmark,N,4
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Denmark,N,8
2004,Croatia,Croatia (R),SE,Denmark,N,0
2004,Macedonia,Macedonia (R),SE,Denmark,N,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Denmark,N,7
2004,Albania,Albania (R),SE,Finland,N,3
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Finland,N,0
2004,Croatia,Croatia (R),SE,Finland,N,1
2004,Macedonia,Macedonia (R),SE,Finland,N,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Finland,N,10
2004,Albania,Albania (R),SE,Iceland,N,4
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Iceland,N,0
2004,Croatia,Croatia (R),SE,Iceland,N,0
2004,Macedonia,Macedonia (R),SE,Iceland,N,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Iceland,N,7
2004,Albania,Albania (R),SE,Norway,N,3
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Norway,N,10
2004,Croatia,Croatia (R),SE,Norway,N,0
2004,Macedonia,Macedonia (R),SE,Norway,N,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Norway,N,6
2004,Albania,Albania (R),SE,Sweden,N,7
2004,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Sweden,N,8
2004,Croatia,Croatia (R),SE,Sweden,N,0
2004,Macedonia,Macedonia (R),SE,Sweden,N,0
2004,Serbia and Montenegro,Serbia and Montenegro (R),SE,Sweden,N,12
2004,Austria,Austria (R),C,Denmark,N,0
2004,Germany,Germany (R),C,Denmark,N,0
2004,Austria,Austria (R),C,Finland,N,0
2004,Germany,Germany (R),C,Finland,N,0
2004,Austria,Austria (R),C,Iceland,N,0
2004,Germany,Germany (R),C,Iceland,N,0
2004,Austria,Austria (R),C,Norway,N,0
2004,Germany,Germany (R),C,Norway,N,1
2004,Austria,Austria (R),C,Sweden,N,0
2004,Germany,Germany (R),C,Sweden,N,0
2004,Cyprus,Cyprus (R),S,Denmark,N,6
2004,Greece,Greece (R),S,Denmark,N,3
2004,Malta,Malta (R),S,Denmark,N,1
2004,Spain,Spain (R),S,Denmark,N,0
2004,Cyprus,Cyprus (R),S,Finland,N,7
2004,Greece,Greece (R),S,Finland,N,6
2004,Malta,Malta (R),S,Finland,N,0
2004,Spain,Spain (R),S,Finland,N,0
2004,Cyprus,Cyprus (R),S,Iceland,N,10
2004,Greece,Greece (R),S,Iceland,N,6
2004,Malta,Malta (R),S,Iceland,N,0
2004,Spain,Spain (R),S,Iceland,N,1
2004,Cyprus,Cyprus (R),S,Norway,N,4
2004,Greece,Greece (R),S,Norway,N,2
2004,Malta,Malta (R),S,Norway,N,0
2004,Spain,Spain (R),S,Norway,N,0
2004,Cyprus,Cyprus (R),S,Sweden,N,6
2004,Greece,Greece (R),S,Sweden,N,4
2004,Malta,Malta (R),S,Sweden,N,0
2004,Spain,Spain (R),S,Sweden,N,0
2004,Belgium,Belgium (R),W,Denmark,N,0
2004,France,France (R),W,Denmark,N,0
2004,Ireland,Ireland (R),W,Denmark,N,0
2004,Netherlands,Netherlands (R),W,Denmark,N,0
2004,United Kingdom,United Kingdom (R),W,Denmark,N,0
2004,Belgium,Belgium (R),W,Finland,N,0
2004,France,France (R),W,Finland,N,0
2004,Ireland,Ireland (R),W,Finland,N,0
2004,Netherlands,Netherlands (R),W,Finland,N,0
2004,United Kingdom,United Kingdom (R),W,Finland,N,0
2004,Belgium,Belgium (R),W,Iceland,N,0
2004,France,France (R),W,Iceland,N,0
2004,Ireland,Ireland (R),W,Iceland,N,0
2004,Netherlands,Netherlands (R),W,Iceland,N,0
2004,United Kingdom,United Kingdom (R),W,Iceland,N,2
2004,Belgium,Belgium (R),W,Norway,N,0
2004,France,France (R),W,Norway,N,0
2004,Ireland,Ireland (R),W,Norway,N,0
2004,Netherlands,Netherlands (R),W,Norway,N,0
2004,United Kingdom,United Kingdom (R),W,Norway,N,0
2004,Belgium,Belgium (R),W,Sweden,N,0
2004,France,France (R),W,Sweden,N,0
2004,Ireland,Ireland (R),W,Sweden,N,0
2004,Netherlands,Netherlands (R),W,Sweden,N,0
2004,United Kingdom,United Kingdom (R),W,Sweden,N,2
2004,Iceland,Iceland (R),N,Denmark,N,2
2004,Norway,Norway (R),N,Denmark,N,0
2004,Sweden,Sweden (R),N,Denmark,N,12
2004,Iceland,Iceland (R),N,Finland,N,2
2004,Norway,Norway (R),N,Finland,N,0
2004,Sweden,Sweden (R),N,Finland,N,12
2004,Norway,Norway (R),N,Iceland,N,0
2004,Sweden,Sweden (R),N,Iceland,N,8
2004,Iceland,Iceland (R),N,Norway,N,5
2004,Sweden,Sweden (R),N,Norway,N,12
2004,Iceland,Iceland (R),N,Sweden,N,0
2004,Norway,Norway (R),N,Sweden,N,3
2005,Russia,Russia (R),A,Israel,A,0
2005,Turkey,Turkey (R),A,Israel,A,0
2005,Israel,Israel (R),A,Russia,A,8
2005,Turkey,Turkey (R),A,Russia,A,0
2005,Israel,Israel (R),A,Turkey,A,3
2005,Russia,Russia (R),A,Turkey,A,0
2005,Latvia,Latvia (R),E,Israel,A,6
2005,Moldova,Moldova (R),E,Israel,A,4
2005,Ukraine,Ukraine (R),E,Israel,A,0
2005,Latvia,Latvia (R),E,Russia,A,5
2005,Moldova,Moldova (R),E,Russia,A,10
2005,Ukraine,Ukraine (R),E,Russia,A,2
2005,Latvia,Latvia (R),E,Turkey,A,0
2005,Moldova,Moldova (R),E,Turkey,A,7
2005,Ukraine,Ukraine (R),E,Turkey,A,0
2005,Hungary,Hungary (R),CE,Israel,A,8
2005,Romania,Romania (R),CE,Israel,A,12
2005,Hungary,Hungary (R),CE,Russia,A,3
2005,Romania,Romania (R),CE,Russia,A,0
2005,Hungary,Hungary (R),CE,Turkey,A,6
2005,Romania,Romania (R),CE,Turkey,A,4
2005,Albania,Albania (R),SE,Israel,A,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Israel,A,0
2005,Croatia,Croatia (R),SE,Israel,A,0
2005,Macedonia,Macedonia (R),SE,Israel,A,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Israel,A,0
2005,Albania,Albania (R),SE,Russia,A,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Russia,A,0
2005,Croatia,Croatia (R),SE,Russia,A,1
2005,Macedonia,Macedonia (R),SE,Russia,A,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Russia,A,6
2005,Albania,Albania (R),SE,Turkey,A,2
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Turkey,A,10
2005,Croatia,Croatia (R),SE,Turkey,A,0
2005,Macedonia,Macedonia (R),SE,Turkey,A,5
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Turkey,A,0
2005,Germany,Germany (R),C,Israel,A,0
2005,Switzerland,Switzerland (R),C,Israel,A,2
2005,Germany,Germany (R),C,Russia,A,0
2005,Switzerland,Switzerland (R),C,Russia,A,7
2005,Germany,Germany (R),C,Turkey,A,0
2005,Switzerland,Switzerland (R),C,Turkey,A,0
2005,Cyprus,Cyprus (R),S,Israel,A,0
2005,Greece,Greece (R),S,Israel,A,7
2005,Malta,Malta (R),S,Israel,A,10
2005,Spain,Spain (R),S,Israel,A,0
2005,Cyprus,Cyprus (R),S,Russia,A,0
2005,Greece,Greece (R),S,Russia,A,4
2005,Malta,Malta (R),S,Russia,A,12
2005,Spain,Spain (R),S,Russia,A,0
2005,Cyprus,Cyprus (R),S,Turkey,A,0
2005,Greece,Greece (R),S,Turkey,A,12
2005,Malta,Malta (R),S,Turkey,A,8
2005,Spain,Spain (R),S,Turkey,A,0
2005,France,France (R),W,Israel,A,5
2005,United Kingdom,United Kingdom (R),W,Israel,A,0
2005,France,France (R),W,Russia,A,0
2005,United Kingdom,United Kingdom (R),W,Russia,A,0
2005,France,France (R),W,Turkey,A,0
2005,United Kingdom,United Kingdom (R),W,Turkey,A,1
2005,Denmark,Denmark (R),N,Israel,A,3
2005,Norway,Norway (R),N,Israel,A,1
2005,Sweden,Sweden (R),N,Israel,A,0
2005,Denmark,Denmark (R),N,Russia,A,0
2005,Norway,Norway (R),N,Russia,A,0
2005,Sweden,Sweden (R),N,Russia,A,0
2005,Denmark,Denmark (R),N,Turkey,A,0
2005,Norway,Norway (R),N,Turkey,A,0
2005,Sweden,Sweden (R),N,Turkey,A,0
2005,Israel,Israel (R),A,Belarus,E,8
2005,Russia,Russia (R),A,Belarus,E,12
2005,Turkey,Turkey (R),A,Belarus,E,0
2005,Israel,Israel (R),A,Estonia,E,1
2005,Russia,Russia (R),A,Estonia,E,7
2005,Turkey,Turkey (R),A,Estonia,E,0
2005,Israel,Israel (R),A,Latvia,E,2
2005,Russia,Russia (R),A,Latvia,E,10
2005,Turkey,Turkey (R),A,Latvia,E,0
2005,Israel,Israel (R),A,Lithuania,E,3
2005,Russia,Russia (R),A,Lithuania,E,7
2005,Turkey,Turkey (R),A,Lithuania,E,0
2005,Israel,Israel (R),A,Moldova,E,6
2005,Russia,Russia (R),A,Moldova,E,10
2005,Turkey,Turkey (R),A,Moldova,E,0
2005,Israel,Israel (R),A,Ukraine,E,7
2005,Russia,Russia (R),A,Ukraine,E,4
2005,Turkey,Turkey (R),A,Ukraine,E,0
2005,Latvia,Latvia (R),E,Belarus,E,6
2005,Moldova,Moldova (R),E,Belarus,E,7
2005,Ukraine,Ukraine (R),E,Belarus,E,0
2005,Latvia,Latvia (R),E,Estonia,E,10
2005,Moldova,Moldova (R),E,Estonia,E,6
2005,Ukraine,Ukraine (R),E,Estonia,E,0
2005,Moldova,Moldova (R),E,Latvia,E,8
2005,Ukraine,Ukraine (R),E,Latvia,E,0
2005,Latvia,Latvia (R),E,Lithuania,E,12
2005,Moldova,Moldova (R),E,Lithuania,E,10
2005,Ukraine,Ukraine (R),E,Lithuania,E,0
2005,Latvia,Latvia (R),E,Moldova,E,12
2005,Ukraine,Ukraine (R),E,Moldova,E,8
2005,Latvia,Latvia (R),E,Ukraine,E,1
2005,Moldova,Moldova (R),E,Ukraine,E,12
2005,Hungary,Hungary (R),CE,Belarus,E,2
2005,Romania,Romania (R),CE,Belarus,E,1
2005,Hungary,Hungary (R),CE,Estonia,E,3
2005,Romania,Romania (R),CE,Estonia,E,0
2005,Hungary,Hungary (R),CE,Latvia,E,3
2005,Romania,Romania (R),CE,Latvia,E,0
2005,Hungary,Hungary (R),CE,Lithuania,E,0
2005,Romania,Romania (R),CE,Lithuania,E,0
2005,Hungary,Hungary (R),CE,Moldova,E,0
2005,Romania,Romania (R),CE,Moldova,E,7
2005,Hungary,Hungary (R),CE,Ukraine,E,2
2005,Romania,Romania (R),CE,Ukraine,E,0
2005,Albania,Albania (R),SE,Belarus,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Belarus,E,0
2005,Croatia,Croatia (R),SE,Belarus,E,0
2005,Macedonia,Macedonia (R),SE,Belarus,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Belarus,E,3
2005,Albania,Albania (R),SE,Estonia,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Estonia,E,0
2005,Croatia,Croatia (R),SE,Estonia,E,2
2005,Macedonia,Macedonia (R),SE,Estonia,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Estonia,E,0
2005,Albania,Albania (R),SE,Latvia,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Latvia,E,0
2005,Croatia,Croatia (R),SE,Latvia,E,7
2005,Macedonia,Macedonia (R),SE,Latvia,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Latvia,E,1
2005,Albania,Albania (R),SE,Lithuania,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Lithuania,E,0
2005,Croatia,Croatia (R),SE,Lithuania,E,6
2005,Macedonia,Macedonia (R),SE,Lithuania,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Lithuania,E,0
2005,Albania,Albania (R),SE,Moldova,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Moldova,E,0
2005,Croatia,Croatia (R),SE,Moldova,E,0
2005,Macedonia,Macedonia (R),SE,Moldova,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Moldova,E,1
2005,Albania,Albania (R),SE,Ukraine,E,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Ukraine,E,0
2005,Croatia,Croatia (R),SE,Ukraine,E,8
2005,Macedonia,Macedonia (R),SE,Ukraine,E,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Ukraine,E,3
2005,Germany,Germany (R),C,Belarus,E,0
2005,Switzerland,Switzerland (R),C,Belarus,E,10
2005,Germany,Germany (R),C,Estonia,E,0
2005,Switzerland,Switzerland (R),C,Estonia,E,12
2005,Germany,Germany (R),C,Latvia,E,0
2005,Switzerland,Switzerland (R),C,Latvia,E,12
2005,Germany,Germany (R),C,Lithuania,E,0
2005,Switzerland,Switzerland (R),C,Lithuania,E,8
2005,Germany,Germany (R),C,Moldova,E,2
2005,Switzerland,Switzerland (R),C,Moldova,E,0
2005,Germany,Germany (R),C,Ukraine,E,0
2005,Switzerland,Switzerland (R),C,Ukraine,E,5
2005,Cyprus,Cyprus (R),S,Belarus,E,0
2005,Greece,Greece (R),S,Belarus,E,0
2005,Malta,Malta (R),S,Belarus,E,5
2005,Spain,Spain (R),S,Belarus,E,0
2005,Cyprus,Cyprus (R),S,Estonia,E,0
2005,Greece,Greece (R),S,Estonia,E,0
2005,Malta,Malta (R),S,Estonia,E,4
2005,Spain,Spain (R),S,Estonia,E,0
2005,Cyprus,Cyprus (R),S,Latvia,E,0
2005,Greece,Greece (R),S,Latvia,E,0
2005,Malta,Malta (R),S,Latvia,E,5
2005,Spain,Spain (R),S,Latvia,E,0
2005,Cyprus,Cyprus (R),S,Lithuania,E,0
2005,Greece,Greece (R),S,Lithuania,E,1
2005,Malta,Malta (R),S,Lithuania,E,2
2005,Spain,Spain (R),S,Lithuania,E,0
2005,Cyprus,Cyprus (R),S,Moldova,E,0
2005,Greece,Greece (R),S,Moldova,E,4
2005,Malta,Malta (R),S,Moldova,E,0
2005,Spain,Spain (R),S,Moldova,E,0
2005,Cyprus,Cyprus (R),S,Ukraine,E,0
2005,Greece,Greece (R),S,Ukraine,E,0
2005,Malta,Malta (R),S,Ukraine,E,10
2005,Spain,Spain (R),S,Ukraine,E,0
2005,France,France (R),W,Belarus,E,0
2005,United Kingdom,United Kingdom (R),W,Belarus,E,0
2005,France,France (R),W,Estonia,E,0
2005,United Kingdom,United Kingdom (R),W,Estonia,E,0
2005,France,France (R),W,Latvia,E,0
2005,United Kingdom,United Kingdom (R),W,Latvia,E,0
2005,France,France (R),W,Lithuania,E,0
2005,United Kingdom,United Kingdom (R),W,Lithuania,E,0
2005,France,France (R),W,Moldova,E,0
2005,United Kingdom,United Kingdom (R),W,Moldova,E,0
2005,France,France (R),W,Ukraine,E,0
2005,United Kingdom,United Kingdom (R),W,Ukraine,E,0
2005,Denmark,Denmark (R),N,Belarus,E,0
2005,Norway,Norway (R),N,Belarus,E,4
2005,Sweden,Sweden (R),N,Belarus,E,0
2005,Denmark,Denmark (R),N,Estonia,E,5
2005,Norway,Norway (R),N,Estonia,E,8
2005,Sweden,Sweden (R),N,Estonia,E,0
2005,Denmark,Denmark (R),N,Latvia,E,4
2005,Norway,Norway (R),N,Latvia,E,6
2005,Sweden,Sweden (R),N,Latvia,E,0
2005,Denmark,Denmark (R),N,Lithuania,E,4
2005,Norway,Norway (R),N,Lithuania,E,5
2005,Sweden,Sweden (R),N,Lithuania,E,0
2005,Denmark,Denmark (R),N,Moldova,E,0
2005,Norway,Norway (R),N,Moldova,E,3
2005,Sweden,Sweden (R),N,Moldova,E,5
2005,Denmark,Denmark (R),N,Ukraine,E,0
2005,Norway,Norway (R),N,Ukraine,E,6
2005,Sweden,Sweden (R),N,Ukraine,E,0
2005,Israel,Israel (R),A,Bulgaria,CE,0
2005,Russia,Russia (R),A,Bulgaria,CE,0
2005,Turkey,Turkey (R),A,Bulgaria,CE,3
2005,Israel,Israel (R),A,Hungary,CE,8
2005,Russia,Russia (R),A,Hungary,CE,0
2005,Turkey,Turkey (R),A,Hungary,CE,0
2005,Israel,Israel (R),A,Poland,CE,0
2005,Russia,Russia (R),A,Poland,CE,0
2005,Turkey,Turkey (R),A,Poland,CE,0
2005,Israel,Israel (R),A,Romania,CE,7
2005,Russia,Russia (R),A,Romania,CE,0
2005,Turkey,Turkey (R),A,Romania,CE,3
2005,Latvia,Latvia (R),E,Bulgaria,CE,0
2005,Moldova,Moldova (R),E,Bulgaria,CE,6
2005,Ukraine,Ukraine (R),E,Bulgaria,CE,0
2005,Latvia,Latvia (R),E,Hungary,CE,1
2005,Moldova,Moldova (R),E,Hungary,CE,4
2005,Ukraine,Ukraine (R),E,Hungary,CE,0
2005,Latvia,Latvia (R),E,Poland,CE,4
2005,Moldova,Moldova (R),E,Poland,CE,3
2005,Ukraine,Ukraine (R),E,Poland,CE,12
2005,Latvia,Latvia (R),E,Romania,CE,0
2005,Moldova,Moldova (R),E,Romania,CE,12
2005,Ukraine,Ukraine (R),E,Romania,CE,0
2005,Hungary,Hungary (R),CE,Bulgaria,CE,5
2005,Romania,Romania (R),CE,Bulgaria,CE,8
2005,Romania,Romania (R),CE,Hungary,CE,10
2005,Hungary,Hungary (R),CE,Poland,CE,10
2005,Romania,Romania (R),CE,Poland,CE,7
2005,Hungary,Hungary (R),CE,Romania,CE,8
2005,Albania,Albania (R),SE,Bulgaria,CE,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Bulgaria,CE,0
2005,Croatia,Croatia (R),SE,Bulgaria,CE,2
2005,Macedonia,Macedonia (R),SE,Bulgaria,CE,7
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Bulgaria,CE,4
2005,Albania,Albania (R),SE,Hungary,CE,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Hungary,CE,0
2005,Croatia,Croatia (R),SE,Hungary,CE,7
2005,Macedonia,Macedonia (R),SE,Hungary,CE,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Hungary,CE,2
2005,Albania,Albania (R),SE,Poland,CE,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Poland,CE,0
2005,Croatia,Croatia (R),SE,Poland,CE,2
2005,Macedonia,Macedonia (R),SE,Poland,CE,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Poland,CE,0
2005,Albania,Albania (R),SE,Romania,CE,0
2005,Bosnia-Herzegovina,Bosnia-Herzegovina (R),SE,Romania,CE,0
2005,Croatia,Croatia (R),SE,Romania,CE,5
2005,Macedonia,Macedonia (R),SE,Romania,CE,0
2005,Serbia and Montenegro,Serbia and Montenegro (R),SE,Romania,CE,6
2005,Germany,Germany (R),C,Bulgaria,CE,0
2005,Switzerland,Switzerland (R),C,Bulgaria,CE,0
2005,Germany,Germany (R),C,Hungary,CE,0
2005,Switzerland,Switzerland (R),C,Hungary,CE,3
2005,Germany,Germany (R),C,Poland,CE,0
2005,Switzerland,Switzerland (R),C,Poland,CE,6
2005,Germany,Germany (R),C,Romania,CE,0
2005,Switzerland,Switzerland (R),C,Romania,CE,0
2005,Cyprus,Cyprus (R),S,Bulgaria,CE,10
2005,Greece,Greece (R),S,Bulgaria,CE,12
2005,Malta,Malta (R),S,Bulgaria,CE,0
2005,Spain,Spain (R),S,Bulgaria,CE,0
2005,Cyprus,Cyprus (R),S,Hungary,CE,0
2005,Greece,Greece (R),S,Hungary,CE,12
2005,Malta,Malta (R),S,Hungary,CE,5
2005,Spain,Spain (R),S,Hungary,CE,0
2005,Cyprus,Cyprus (R),S,Poland,CE,0
2005,Greece,Greece (R),S,Poland,CE,1
2005,Malta,Malta (R),S,Poland,CE,0
2005,Spain,Spain (R),S,Poland,CE,0
2005,Cyprus,Cyprus (R),S,Romania,CE,1
2005,Greece,Greece (R),S,Romania,CE,10
2005,Malta,Malta (R),S,Romania,CE,2
